Amplitude,AndersonDarling,Autocor_length,Beyond1Std,CAR_mean,CAR_sigma,CAR_tau,Color,Con,Eta_color,Eta_e,FluxPercentileRatioMid20,FluxPercentileRatioMid35,FluxPercentileRatioMid50,FluxPercentileRatioMid65,FluxPercentileRatioMid80,Freq1_harmonics_amplitude_0,Freq1_harmonics_amplitude_1,Freq1_harmonics_amplitude_2,Freq1_harmonics_amplitude_3,Freq1_harmonics_rel_phase_1,Freq1_harmonics_rel_phase_2,Freq1_harmonics_rel_phase_3,Freq2_harmonics_amplitude_0,Freq2_harmonics_amplitude_1,Freq2_harmonics_amplitude_2,Freq2_harmonics_amplitude_3,Freq2_harmonics_rel_phase_1,Freq2_harmonics_rel_phase_2,Freq2_harmonics_rel_phase_3,Freq3_harmonics_amplitude_0,Freq3_harmonics_amplitude_1,Freq3_harmonics_amplitude_2,Freq3_harmonics_amplitude_3,Freq3_harmonics_rel_phase_1,Freq3_harmonics_rel_phase_2,Freq3_harmonics_rel_phase_3,LinearTrend,MaxSlope,Mean,Meanvariance,MedianAbsDev,MedianBRP,PairSlopeTrend,PercentAmplitude,PercentDifferenceFluxPercentile,PeriodLS,Period_fit,Psi_CS,Psi_eta,Q31,Q31_color,Rcs,Skew,SlottedA_length,SmallKurtosis,Std,StetsonJ,StetsonK,StetsonK_AC,StetsonL,Class
0.34,1,1,0.161016949,-0.057187243,0.003652599,87.39348308,0.430564976,0.000848896,12567.88584,735.9879638,0.10021322,0.176972281,0.264392324,0.385927505,0.599147122,0.04285695,0.014803994,0.012386349,0.001445719,1.356510705,1.766662449,0.456413729,0.030564385,0.005096064,0.004324317,0.008598591,1.412860738,1.118633113,3.003783968,0.031487055,0.014621381,0.003261507,0.001526811,-1.980175382,-1.114266828,-1.660300143,7.27e-06,41.49007359,-4.997792373,-0.032646558,0.062,0.874576271,-0.033333333,-0.215286114,-0.093837535,0.997258373,0.01760542,0.055305899,1.856836402,0.12325,0.133,0.043857366,-0.594636289,0.109664,9.422174936,0.16316072,0.033104597,0.766436967,0.692312976,0.022870095,3
0.131,1,1,0.182512733,-0.247815127,0.005015834,23.76361059,-0.368400914,0.00085034,7548.636237,2181.553048,0.10989011,0.203296703,0.307692308,0.461538462,0.681318681,0.015865523,0.0064796,0.00596571,0.000232982,-1.358772196,-1.199416288,0.64012271,0.012517033,0.005076421,0.002870045,0.001583755,-2.16821161,-2.208930738,-0.149021401,0.012050505,0.003460517,0.007121639,0.004373903,-1.048554761,-1.19914127,-0.807178679,-1.02e-06,25.36814213,-5.888982173,-0.011028783,0.028,0.876910017,-0.1,-0.095181541,-0.03087886,0.997312168,0.056317721,0.052603359,1.956654134,0.056,0.07575,0.052517825,-0.837606709,0.107557,11.51283431,0.064948305,0.07805009,0.755024109,0.543429268,0.052532205,3
0.47725,1,1,0.210714286,-0.040059521,-0.006121952,107.9325201,-0.040052808,0,11783.10964,8049.459199,0.106944444,0.198611111,0.2875,0.448611111,0.690277778,0.062505002,0.011731458,0.009540955,0.001517601,-1.915733697,-0.301854525,-1.344077272,0.064794678,0.033370972,0.030200758,0.026961637,-1.159912063,0.943233659,-0.947485641,0.065447329,0.016202218,0.005735292,0.029302348,-0.056482109,-1.415867186,-0.054911531,1.73e-06,87.53675643,-4.323725,-0.05467159,0.1035,0.817857143,0.1,-0.337186452,-0.166454745,0.150985702,0.938492374,0.05430421,1.943359771,0.2065,0.2965,0.061025617,-0.480155678,0.124121,7.073230741,0.236384922,0.014881574,0.769797687,0.471200636,0.009940993,3
0.15275,1,1,0.235244519,-6.70630441,-0.070817868,0.880509854,0.534478442,0,2824.462227,1897.656327,0.137777778,0.248888889,0.386666667,0.546666667,0.746666667,0.028672846,0.003510319,0.008056153,0.001402802,-0.604135544,0.040866929,0.72352956,0.016863471,0.0085747,0.006345835,0.010576148,-1.856009075,-2.152489465,-1.178398082,0.014783734,0.00089426,0.003547771,0.004199281,1.108174342,0.545010542,2.278600134,4.94e-06,33.17025441,-5.904967116,-0.013417323,0.044,0.852445194,0.033333333,-0.090770533,-0.038103302,355.154058,6.87e-12,0.074548113,1.811991255,0.087,0.071,0.039680219,-0.476988442,0.106701,6.555099891,0.079228849,0.580039038,0.74624356,0.708265859,0.235612896,3
0.755,1,1,0.383136095,-92.35634885,2.25583422,0.052453569,-0.085369873,0,7306.678765,1057.485644,0.224284609,0.37587007,0.534416087,0.655065739,0.825986079,0.395988476,0.190210848,0.095430821,0.052918031,0.061923084,0.288281781,0.060357112,0.075732047,0.012301682,0.020081233,0.019334016,1.99654784,-0.048456361,2.08356765,0.069380117,0.012246943,0.027679479,0.00054973,-1.138436677,-2.321698827,-1.477322169,-3.32e-05,51.83858394,-4.844420118,-0.087508039,0.318,0.397928994,-0.033333333,-0.344683518,-0.270106539,0.603037807,1.82e-60,0.170272189,0.928640678,0.69175,0.3235,0.052155575,-0.260211037,0.163693,-0.447481459,0.423925706,1.868852784,0.718413511,0.762543892,0.914728781,4
0.3905,1,1,0.217662801,-1.922140535,-0.037741661,2.29808052,-0.197227538,0,2020.698899,1267.809784,0.111298482,0.202360877,0.322091062,0.465430017,0.706576728,0.041098547,0.010491305,0.015145223,0.006056256,-2.632158902,-1.721924612,-0.314806309,0.037925438,0.020895481,0.004936306,0.000906221,0.014104273,-1.860045949,-1.53968078,0.03727098,0.002877621,0.00300648,0.0138766,0.083410933,-1.611547181,-1.636187151,2.37e-06,41.87866929,-4.41723372,-0.044613721,0.096,0.808206958,0.233333333,-0.310571688,-0.134528131,0.12479207,0.540899873,0.056772934,1.946259432,0.191,0.26175,0.039802366,-0.809798323,0.124121,5.407669027,0.197069233,0.160452348,0.78144835,0.63916489,0.11955959,3
0.794,1,1,0.377674419,-116.2928734,3.015996382,0.035338869,-0.002333843,0,1690.729478,516.8570937,0.167617689,0.282453638,0.458630528,0.637660485,0.841654779,0.411901332,0.160284011,0.069808933,0.010163635,0.736049491,1.781317685,2.301613066,0.104709467,0.033538256,0.014098154,0.003327021,0.904603076,1.99434424,0.521070723,0.099234228,0.013336728,0.020232578,0.024753694,-0.150713395,-1.263343469,0.658145009,3.99e-06,104.9230564,-4.109658605,-0.109639047,0.274,0.650232558,-0.166666667,-0.662013958,-0.349451645,0.331423061,2.17e-92,0.179222503,1.026823728,0.6445,0.321,0.039521553,-0.598350936,0.206181,0.558226287,0.450579052,3.202734151,0.770510395,0.78476403,1.888798869,4
0.03975,1,1,0.249097473,-6.008719477,-0.017840312,1.242200343,0.811892025,0.000904159,4086.59875,882.8687215,0.147540984,0.245901639,0.393442623,0.540983607,0.737704918,0.006399856,0.002891939,2.88e-05,0.002165402,1.757135611,-0.543359271,1.332579082,0.00456509,0.000275994,0.000626562,0.001389334,-1.851971371,-1.673987293,0.544985181,0.004771481,0.000912945,0.001350376,0.001564838,-0.622249599,1.576474885,-0.307427074,-1.76e-06,3.792103501,-7.464033394,-0.00266482,0.012,0.831227437,-0.033333333,-0.019962487,-0.008172562,360.6511575,2.22e-07,0.073396752,1.906729747,0.024,0.023,0.051350292,0.210722282,0.123114,4.195010301,0.019890308,0.502642584,0.738668862,0.660011166,0.35653144,3
0.1405,1,1,0.174157303,-6068.193631,1.091688892,0.000972573,-0.331511127,0,10942.58875,2740.231689,0.116959064,0.210526316,0.333333333,0.444444444,0.69005848,0.017389848,0.002194709,0.006428253,0.004275039,-1.095724195,-0.930619001,-1.108522567,0.016789699,0.008652751,0.007405973,0.005443286,1.434914123,0.011948767,-0.034870351,0.017263028,0.006563371,0.004520987,0.008143763,-0.660888171,-2.580626601,-1.423207831,7.01e-07,6.989367236,-5.901764045,-0.010935656,0.0285,0.835205993,-0.233333333,-0.064071096,-0.028946255,0.10633519,0.859185431,0.102018972,1.895974258,0.057,0.073,0.047778318,0.129422234,0.123091,6.907988837,0.064539659,0.140856001,0.740295784,0.55958272,0.085821348,3
0.08975,1,1,0.226519337,-128.6545752,0.187657187,0.050160283,-0.45237238,0,1327.723707,1377.147311,0.115384615,0.207692308,0.330769231,0.469230769,0.730769231,0.028182968,0.015497873,0.015717605,0.011767879,2.076003547,1.637663685,0.909538695,0.025986045,0.016326767,0.002914498,0.002844369,-1.988479387,-1.203635002,-1.733767478,0.011821661,0.001731101,0.003057227,0.002801561,1.404086254,-0.271648802,0.955490146,-1.09e-08,4.90742806,-6.453349908,-0.006856715,0.021,0.756906077,-0.033333333,-0.04074361,-0.020139427,0.997253416,5.89e-05,0.09169101,1.760669659,0.043,0.064,0.115916428,0.847660288,0.124121,4.984436175,0.044248784,0.187028638,0.689698404,0.481784569,0.13314701,3
0.094,1,12,0.272227314,-1.012532887,-0.023906906,7.184306371,0.889337521,0.006427916,3497.767923,258.7916658,0.163522013,0.270440252,0.408805031,0.553459119,0.748427673,0.033751121,0.015743542,0.008464583,0.005549581,-1.247192002,-0.061810044,-1.407510239,0.015524308,0.002559417,0.002644716,0.001054695,0.017978131,1.066008972,1.491351412,0.018435634,0.005097226,0.005193628,0.001332616,1.350415978,1.12607419,-0.627992341,-1.07e-05,9.254680327,-7.274346471,-0.006692888,0.032,0.569202566,0.166666667,-0.028163209,-0.02184366,263.3070474,6.42e-53,0.15145104,1.326787328,0.0645,0.03275,0.119550095,0.57577251,4.742163,0.641277557,0.048686383,2.384938615,0.766039443,0.837125435,1.524840831,1
0.3945,1,1,0.194067797,-7.812042851,3.79e-09,0.594920127,0.320930498,0.000848896,4833.82949,2794.256789,0.117443869,0.202072539,0.297063903,0.443868739,0.652849741,0.040449208,0.01440557,0.009043769,0.017511194,0.958463549,2.309079972,0.87431977,0.038018477,0.005094643,0.009629088,0.005246232,1.075608041,1.261970954,1.493258219,0.037283518,0.003048274,0.004915585,0.003366728,-0.601567163,0.787149032,1.159221838,1.86e-05,87.17246102,-4.647541525,-0.041227533,0.087,0.836440678,0.033333333,-0.250215703,-0.124892148,0.059711138,0.287068287,0.051597157,1.926039941,0.17225,0.1905,0.035807991,-0.690033209,0.106054,6.025629101,0.19160667,0.004805399,0.757770444,0.618166426,0.002824076,3
1.106,1,1,0.253199269,-0.470376478,-0.09937562,6.931912904,-0.296554025,0,13009.71838,2715.838827,0.108280255,0.198089172,0.314649682,0.45477707,0.68343949,0.113325418,0.018487898,0.030557585,0.053079087,-1.937216231,-0.48771373,-1.402389287,0.115124635,0.023784058,0.024770567,0.035061828,-1.292668028,0.158102532,0.449623005,0.104853509,0.022056526,0.040025017,0.014241904,0.695870749,0.180145696,0.891100838,3.15e-06,221.6693057,-3.260608775,-0.147384902,0.2435,0.662705667,-0.166666667,-0.647022807,-0.480636767,0.074942219,0.025109781,0.057377822,1.891774199,0.4915,0.61475,0.036476836,-0.374835326,0.109664,2.299033946,0.480564503,0.20759866,0.744377174,0.634225604,0.164741623,3
0.20725,1,1,0.21454219,-0.043187847,-0.006476371,126.3256632,-0.3531307,0,26306.21486,4128.154853,0.130841121,0.214953271,0.339563863,0.498442368,0.713395639,0.038708662,0.004699464,0.006297625,0.008096869,0.920077552,-0.936731959,-0.983166223,0.033839813,0.027718306,0.020291935,0.014399191,1.585195279,1.000163804,0.209305027,0.042387658,0.042594503,0.014392648,0.009168119,-1.615563279,-2.738249586,-0.232267975,-3.21e-05,82.43435788,-5.455733393,-0.019772584,0.053,0.855475763,0.166666667,-0.12438266,-0.058715932,347.4654575,1.72e-10,0.067351629,1.936533335,0.109,0.12775,0.115480788,0.520568589,0.128009,5.62422904,0.107873945,0.205225688,0.788467783,0.733860033,0.142280472,3
0.2285,1,1,0.198428291,-1499.438616,-1.605639147,0.003454343,-0.269331889,0,8138.800045,5009.674123,0.109467456,0.195266272,0.301775148,0.452662722,0.689349112,0.024098587,0.006791277,0.007271202,0.010042038,2.216389851,1.779824578,0.753109624,0.023373906,0.001838358,0.005916051,0.003014024,-0.86048458,-1.825996802,-1.086539367,0.022752489,0.007723283,0.007998234,0.008782541,-0.82119599,1.371861544,0.674835835,6.18e-06,84.59624524,-5.179575639,-0.02186917,0.051,0.823182711,0.166666667,-0.15399497,-0.065389824,2.369933132,0.54635513,0.059415944,2.015436106,0.101,0.1425,0.044078168,-1.227484003,0.125717,6.585465417,0.113273018,0.043261869,0.608877316,0.609106152,0.009820998,3
1.105,1,1,0.266601563,-1.455402572,-0.258600016,2.086131488,0.144875595,0,4060.968971,1784.867242,0.109975962,0.204927885,0.319110577,0.459134615,0.697716346,0.12607728,0.036704158,0.018497745,0.011763018,1.239334782,1.925653254,0.443719489,0.183357372,0.076702101,0.063934504,0.018915156,1.552546451,1.308961812,1.768487252,0.097382296,0.035068549,0.041821658,0.040441949,2.200364988,0.790530784,2.130340037,5.49e-05,135.7142858,-3.036161133,-0.168392524,0.2685,0.658203125,0.033333333,-0.816235798,-0.547999341,29.5426522,0.072352365,0.062207268,1.902369497,0.53025,0.668,0.045503505,-0.575829205,0.126007,2.223852643,0.511266836,0.18031376,0.591185255,0.692630684,0.083188788,3
0.36875,1,1,0.185341196,-417.6189433,-0.902140423,0.011714722,-0.207722707,0,4296.978169,1798.170931,0.104609929,0.193262411,0.304964539,0.414893617,0.604609929,0.037196579,0.010708308,0.004877366,0.012661836,-1.050034314,-1.830810481,-1.839530916,0.035704864,0.011273659,0.011755467,0.00976507,-1.83806533,-1.671059392,-2.160735796,0.035299816,0.007397183,0.012449736,0.008347683,-1.851759217,-1.913395009,0.528158311,-8.59e-06,62.69097041,-4.892289806,-0.037075074,0.086,0.877000842,0.033333333,-0.242962056,-0.11505508,7.446256458,0.349770728,0.064586806,1.957132385,0.1715,0.2145,0.03682828,0.286818511,0.106458,7.342861762,0.181382007,0.080188655,0.665882779,0.588472976,0.033229981,3
0.34875,1,1,0.214162349,-8.022121667,-6.5e-09,0.595101398,0.426913567,0.000865052,6875.048641,2705.174416,0.118959108,0.210037175,0.314126394,0.43866171,0.654275093,0.033824365,0.016384885,0.008248587,0.004370741,2.383694515,-0.170415499,0.915135612,0.033540935,0.00911359,0.006773801,0.000176584,1.549503068,1.608304258,1.157642586,0.03352455,0.010267168,0.00261734,0.020384704,0.282706424,-0.732329752,0.261728013,-6.9e-06,104.3093457,-4.77397582,-0.03661066,0.084,0.829879102,-0.166666667,-0.215587681,-0.112717369,0.131477142,0.862718272,0.05397539,1.983206911,0.16875,0.188,0.051526484,-0.187006076,0.121389,5.406616786,0.174778407,0.05934885,0.783837758,0.613004675,0.040392567,3
0.551,1,1,0.184397163,-7.148971626,-0.191266557,0.597899192,-0.186370535,0,9135.203763,2720.548328,0.096818811,0.171507607,0.261410788,0.388658368,0.634854772,0.049022416,0.010024572,0.002395471,0.012280792,-1.697530884,0.391583531,-1.775576849,0.046268828,0.019194483,0.012556006,0.012269814,2.394083475,0.225467251,1.50203197,0.04754758,0.001331807,0.013776009,0.014554505,-1.103381559,-1.548906046,0.488335295,-8.05e-06,126.4333133,-4.274364362,-0.056826932,0.0935,0.846631206,-0.1,-0.334108888,-0.168217776,0.078675515,0.711792882,0.043403254,1.922465121,0.18925,0.271,0.037175567,0.434049234,0.121389,6.499991103,0.242899012,0.060539215,0.646018169,0.682909237,0.044254598,3
0.3955,1,17,0.235135135,-0.063391533,-0.028848614,67.55028602,0.889781633,0.035326087,636.4186835,259.7127162,0.090277778,0.140625,0.255208333,0.40625,0.699652778,0.187294644,0.099213248,0.124373177,0.103540434,2.329299435,1.525683682,2.106064281,0.136018988,0.115320695,0.125405741,0.083730887,-1.111128805,-0.274973354,-2.22875194,0.125150591,0.107366666,0.046913585,0.093647144,-0.765484489,-0.097097174,-1.545272593,0.000158891,9.016798417,-4.282116216,-0.042076738,0.063,0.724324324,0.1,-0.17767815,-0.135913167,2513.469652,1.1e-19,0.264733129,0.730900203,0.14675,0.112,0.264733129,-1.398049602,7.347592,3.203452163,0.18017748,2.087767196,0.600200718,0.770330198,0.492227449,2
0.34,1,1,0.208751139,-2.596866643,-0.059375406,1.810534443,0.411788021,0,4128.588694,1522.788801,0.110074627,0.195895522,0.287313433,0.425373134,0.639925373,0.03980142,0.018255031,0.014175553,0.007059755,-1.263084235,-0.27716934,-1.556543052,0.036697076,0.010196984,0.008782969,0.01111353,-0.18440863,2.009038697,1.528558483,0.034106522,0.010768795,0.015786052,0.003357537,-0.371226631,0.680943855,1.259337264,2.19e-06,62.08254837,-4.7017165,-0.036856927,0.075,0.826800365,0.033333333,-0.219631121,-0.113631545,0.107580238,0.063187588,0.055960952,1.974983951,0.155,0.134,0.027835918,-0.387053973,0.125683,6.154673731,0.173290822,0.189498367,0.787218194,0.614094987,0.0718643,3
0.60775,1,1,0.232622799,-0.738248974,-0.052167029,5.261227036,0.093065461,0,6488.150418,1680.264388,0.107428571,0.204571429,0.308571429,0.458285714,0.707428571,0.060517841,0.010240333,0.023475732,0.009357229,-1.869672539,-1.52659144,0.124515786,0.05746934,0.022361316,0.007444236,0.014593526,1.031803542,1.479158131,-0.055898378,0.054656832,0.017533749,0.016190995,0.012244296,1.287882944,0.011234918,0.758370364,7.22e-07,91.79654048,-3.884095459,-0.072997801,0.137,0.735866543,0.033333333,-0.341494845,-0.225515464,0.073161002,0.354318144,0.067240771,1.931047527,0.27,0.3555,0.030131575,-0.128786012,0.125717,3.172652189,0.283530426,0.067483548,0.741162156,0.554156594,0.049809026,3
0.851,1,1,0.223034735,-1.963398137,-0.134290703,1.805988195,-0.148385521,0,8649.212478,684.5510566,0.109735974,0.186468647,0.287128713,0.438118812,0.681518152,0.087244036,0.022196181,0.027691246,0.032665169,-0.746327644,-1.461694083,-0.881558948,0.080416516,0.020003388,0.006703227,0.020249156,-0.779975945,-1.487608195,-0.667471416,0.074992493,0.00809917,0.009020402,0.00603668,-2.169066601,-1.902115264,-0.559671027,2.88e-05,55.56705295,-3.545873857,-0.109100569,0.1745,0.803473492,0.1,-0.613578501,-0.342857143,0.138541465,0.110652224,0.068062979,2.012485803,0.34625,0.49525,0.056847073,-0.581711786,0.117778,4.122403556,0.386856854,0.09189972,0.740647889,0.705171476,0.065500576,3
0.55225,1,1,0.197552448,-0.078663398,-0.010973278,53.33515465,-0.102208607,0.000875657,4189.585791,1263.890475,0.115830116,0.213642214,0.31016731,0.441441441,0.7001287,0.080266718,0.021985617,0.033333463,0.021401971,-0.426619041,1.589249348,0.085110524,0.057400384,0.01052116,0.01533448,0.001311047,0.834616634,2.738298498,1.802284611,0.052324741,0.018883431,0.026796884,0.018343332,-2.079740069,-0.591522875,-1.495707465,1.89e-05,107.3224704,-4.195524476,-0.064969693,0.12,0.861013986,-0.033333333,-0.412242946,-0.18579627,355.1515354,4.02e-06,0.062775294,1.855797882,0.24125,0.2855,0.054651726,-0.817566118,0.11765,6.861230686,0.272581936,0.184098876,0.761463258,0.564974173,0.130878073,3
0.85925,1,1,0.288732394,-283.5413756,3.714586601,0.015898091,-0.281331338,0,31044.29444,640.1996939,0.140122511,0.244257274,0.351454824,0.526033691,0.726646248,0.106139927,0.03068503,0.007873853,0.019782415,2.480597051,0.641537581,1.536037487,0.106145124,0.050076156,0.016905096,0.036867958,0.073508158,0.434051901,0.467456339,0.095574882,0.021070246,0.019776462,0.019667375,1.027392349,1.320107229,-0.160743009,-5.21e-05,77.11128952,-4.5077666,-0.100214983,0.2115,0.80583501,-0.1,-0.614562895,-0.28471768,0.075434368,0.128973845,0.053130236,1.950707358,0.45625,0.485,0.042557724,0.052911641,0.13301,4.980068141,0.451745753,0.433128898,0.413800075,0.709044198,0.376342002,3
0.501,1,19,0.154597701,-4.723121184,0.320346476,0.936569334,0.851275716,0.022439586,12085.75649,5313.569048,0.094736842,0.174736842,0.265263158,0.408421053,0.644210526,0.154269072,0.095242687,0.099480811,0.081021291,2.840101096,1.776044384,2.074543505,0.080665675,0.061737033,0.06469872,0.050245317,-1.943451345,-1.589718274,-0.219151661,0.102168749,0.070133547,0.081610649,0.067179154,-0.279923952,-1.065641045,1.220905129,7.84e-05,249.6714851,-4.42353046,-0.044659598,0.064,0.906321839,-0.033333333,-0.299318182,-0.107954545,3640.004427,5.62e-39,0.143583631,0.842967666,0.126,0.14675,0.143583631,-2.332959201,0.011134,11.62327901,0.197553091,1.219050056,0.426156198,0.622961994,0.157482654,2
1.093,1,1,0.269872424,-1.901789595,-0.300819783,1.661155788,0.085315078,0,17686.19954,877.0605989,0.104949314,0.186642815,0.307096005,0.469886702,0.703041145,0.117831631,0.018563211,0.059860778,0.0321498,-0.157398812,-1.182765104,-0.650325836,0.110629143,0.029876755,0.0429952,0.010658653,-0.093454552,-1.313505526,0.360840797,0.1060335,0.040276687,0.032837181,0.011934421,0.261741668,-0.539482896,1.816343464,3.75e-05,103.5416198,-3.159168793,-0.162959619,0.258,0.677134446,0.033333333,-0.80964467,-0.532043147,0.155986487,0.174276677,0.065485577,1.928321482,0.5135,0.615,0.038043411,-0.511065647,0.128322,2.578162472,0.514816942,0.275042884,0.651109271,0.590054737,0.044625858,3
0.524,0.999990891,1,0.268722467,-0.322328614,-0.067503868,15.32555729,0.828412139,0.006637168,3331.620296,1723.494607,0.130120482,0.23253012,0.337349398,0.512048193,0.742168675,0.133478632,0.041587459,0.079823994,0.056685027,2.464861532,2.48292431,2.342149904,0.082731511,0.021214173,0.03277263,0.017604573,1.882268682,-0.544926971,1.551969657,0.080638322,0.01798309,0.045796451,0.015937437,-0.48387655,-2.118430908,-1.652461055,0.000106144,28.33731654,-4.939865639,-0.05141249,0.147,0.594713656,-0.166666667,-0.21755841,-0.167897239,3490.074306,0.000144592,0.1439361,1.442773474,0.28075,0.229,0.1439361,-0.233512745,0.9239,1.275761036,0.253970795,0.52540546,0.629861508,0.681196658,0.127837486,2
1.023,1,1,0.229106628,-0.727885148,0.153614042,4.566945522,0.119024982,0.001445087,6902.948583,2683.631643,0.099386503,0.188957055,0.276687117,0.427607362,0.654601227,0.129097364,0.009691525,0.060829084,0.031338821,-0.148307507,-0.044004955,-0.445435342,0.119559383,0.038467583,0.029433155,0.028767322,-1.894517975,-0.017079058,0.119436057,0.115018971,0.041710863,0.050645232,0.038536937,-2.279201052,0.682120223,-2.38667073,4.6e-05,136.8468673,-3.324211816,-0.149018977,0.2255,0.723342939,0.033333333,-0.828181818,-0.493939394,0.342185544,0.623226301,0.077146349,1.98634584,0.4485,0.5585,0.073740357,-1.016751086,0.128322,4.15107718,0.495370644,0.241739538,0.629059824,0.604559311,0.121659939,3
0.1405,1,1,0.164937759,-0.461836158,-0.022355298,12.06139871,1.00280005,0.008316008,5771.521107,3949.711448,0.121359223,0.213592233,0.296116505,0.466019417,0.684466019,0.021047161,0.007501299,0.000642246,0.01277805,1.34185298,0.493078825,1.927011813,0.016883642,0.003431697,0.001166396,0.006555938,-1.195737416,-0.265463929,-1.114260089,0.016375608,0.003924789,0.001554397,0.004129003,-0.184706066,1.264415886,0.641093893,3.83e-06,32.51670374,-5.570390041,-0.013272739,0.032,0.860995851,0.1,-0.109211947,-0.037063692,0.998363055,0.000404037,0.060123702,1.867536714,0.06125,0.06,0.074532216,-2.405470597,0.140058,12.91653211,0.073934333,0.487165758,0.557576587,0.526991776,0.067842434,2
0.6485,1,1,0.24863388,-0.708887423,-0.101399052,4.803914294,1.23199797,0.002739726,11879.46033,22051.20635,0.12654321,0.229423868,0.343621399,0.492798354,0.711934156,0.092579465,0.066197822,0.053463515,0.01617392,-0.315068248,0.423799549,0.290623318,0.070949568,0.020427618,0.01693394,0.018457711,-2.210743052,0.600867381,0.654716529,0.072576607,0.029829573,0.009086174,0.023924377,0.471179373,1.585276504,1.638762429,5.75e-05,285.2886407,-3.405434426,-0.088654631,0.1665,0.658469945,0.166666667,-0.435058234,-0.28659885,2411.68184,0.006741292,0.11487266,1.759091773,0.33425,0.30025,0.11487266,-0.424545246,0.173808,1.991298602,0.301907533,0.526538756,0.641692782,0.686813941,0.147165551,2
0.301,1,1,0.205729167,-0.000821486,0.000338952,6046.176699,-0.19818081,0.00173913,8719.99025,1757.361182,0.092511013,0.178414097,0.275330396,0.40969163,0.636563877,0.029942266,0.004315095,0.007373719,0.003917591,0.099236751,0.035977813,-1.075813121,0.027516781,0.009308195,0.00165397,0.005698832,0.275443366,1.246166536,-0.104300811,0.026890784,0.003705062,0.002632128,0.002219121,-0.153525519,-0.861626133,-1.110974471,7.59e-06,47.00364775,-4.966848958,-0.028140538,0.06,0.801215278,0.033333333,-0.157249145,-0.091292982,0.105782742,0.204540085,0.052463795,1.961342317,0.125,0.18475,0.038314507,-0.088674647,0.115567,4.255596504,0.1397698,0.053802405,0.77733773,0.612183814,0.028450348,3
0.4605,1,1,0.221932115,-0.003197917,-0.002007448,1344.434048,-0.162048401,0.001743679,9197.68066,3832.31456,0.113043478,0.2,0.301449275,0.44057971,0.675362319,0.046204185,0.00619243,0.009188094,0.012167699,1.58872762,1.143742018,-1.2785162,0.043186185,0.012165277,0.004923391,0.01441339,0.014291547,0.901819094,0.881234513,0.045543601,0.009670899,0.011436201,0.006288607,-0.747310343,0.340294376,-0.709504304,4.91e-06,107.8770609,-4.299388164,-0.051681741,0.103,0.84073107,-0.033333333,-0.368042672,-0.160018553,0.058524195,0.448849519,0.057311859,1.983415455,0.208,0.273,0.034085177,-0.3584901,0.107118,5.648024637,0.222199866,0.083569742,0.789167145,0.698359495,0.062362009,3
0.36,1,1,0.211367673,-621.7726044,1.38548372,0.008045052,-0.180281427,0,5100.112244,4505.126027,0.104364326,0.191650854,0.280834915,0.411764706,0.675521822,0.055601893,0.005238613,0.016944709,0.015665181,0.724177416,1.054707882,0.128741566,0.035104799,0.007865565,0.005311207,0.01196647,0.71131217,0.745988579,1.207719607,0.034722183,0.017365064,0.00952505,0.003629516,2.262982324,0.607668407,-0.123465476,-1.48e-05,98.4557439,-5.002192718,-0.03460937,0.073,0.848134991,-0.033333333,-0.228315055,-0.105084746,0.997342509,1.74e-08,0.068690461,1.930177675,0.147,0.211,0.061721655,-0.10710556,0.126007,6.331239844,0.173122738,0.170077754,0.503352299,0.659520869,0.0414772,3
0.56725,1,1,0.222222222,-0.312851911,-0.063994008,11.6270164,0.851513745,0.006776379,9124.066362,9570.525764,0.109536082,0.194587629,0.298969072,0.443298969,0.648195876,0.077764138,0.013863868,0.045005857,0.028299631,1.027121717,-0.154022821,0.869575102,0.059612465,0.016910075,0.014265819,0.017701496,0.81694776,-0.3371298,-1.549052114,0.055873252,0.025693557,0.014619148,0.026098325,0.173597612,0.765622701,0.20151788,-6.78e-05,263.8802245,-3.6375343,-0.073763587,0.115,0.814492754,-0.033333333,-0.441809156,-0.214009928,0.997531442,0.000217264,0.0569671,1.870587831,0.232,0.2895,0.088939779,-1.437771828,0.057315,7.606227969,0.268317577,0.084664081,0.496795058,0.609424173,0.049004749,2
0.2555,1,1,0.189594356,-3.422610249,-0.059237831,1.520951285,0.301195878,0.000883392,1823.700858,912.0082199,0.107816712,0.202156334,0.30458221,0.4393531,0.657681941,0.026008453,0.002725315,0.004664581,0.008592824,-0.243394957,-2.298504723,-2.731766075,0.023976688,0.001915313,0.005467035,0.008072028,3.051676265,2.246104075,1.616417964,0.023807126,0.000908941,0.015964253,0.005210453,1.302686763,0.863479645,0.293978908,-8.75e-06,35.28001369,-5.205623457,-0.024521735,0.0555,0.847442681,-0.033333333,-0.186946477,-0.071428571,0.167485262,0.638104052,0.059994086,1.993830074,0.113,0.104,0.047906068,-1.556033431,0.126007,9.718520193,0.127650918,0.269647706,0.688437004,0.586575822,0.076908165,3
